campaña,id_finca,id_zona,id_estacion,altitud,variedad,modo,tipo,color,superficie,produccion
17,91445,134,12,460.0,59,1,0,1,0.6070674157303371,2230.0
17,32730,134,12,460.0,59,2,0,1,1.2399,7070.0
17,35752,134,12,460.0,59,1,0,1,0.6070674157303371,1641.6
17,9932,134,12,460.0,52,2,0,1,1.7096,4880.0
17,90969,134,12,460.0,17,1,0,1,0.4293333333333333,23541.954
17,89097,134,12,460.0,17,1,0,1,0.4293333333333333,1361.2
17,51832,134,12,460.0,9,2,0,0,1.4914401960784311,1230.0
17,3325,134,12,460.0,59,1,0,1,0.6070674157303371,2918.4
17,77527,134,12,460.0,17,1,0,1,0.4293333333333333,4690.0
17,95773,134,12,460.0,17,1,0,1,0.4293333333333333,7153.106
17,40468,134,12,460.0,17,1,0,1,0.4293333333333333,1973.74
17,76361,134,12,460.0,59,2,0,1,0.4463,1394.0
17,25415,134,12,460.0,59,1,0,1,0.6070674157303371,3070.0
17,57203,134,12,460.0,59,1,0,1,0.3092,810.24
17,28134,134,12,460.0,59,1,0,1,1.8871,4929.792
17,6732,134,12,460.0,59,1,0,1,0.1649,423.936
17,12592,134,12,460.0,59,1,0,1,0.0833,218.88
17,91435,134,12,460.0,59,1,0,1,0.0908,248.064
17,80461,134,12,460.0,59,1,0,1,0.4008,1049.088
17,19148,134,12,460.0,59,1,0,1,0.6070674157303371,307.0
17,19148,134,12,460.0,81,2,0,1,0.9873624999999999,760.0
17,87148,134,12,460.0,68,1,0,0,0.5827721774193548,1240.0
17,13708,134,12,460.0,52,2,0,1,1.13,4102.188
17,21394,134,12,460.0,52,2,0,1,0.342,1237.812
17,48720,134,12,460.0,59,2,0,1,0.2209,1394.0
17,5276,134,12,460.0,59,1,0,1,0.2343,600.0
17,73540,134,12,460.0,59,2,0,1,0.3201,1394.0
17,29666,134,12,460.0,59,2,0,1,1.17,6280.0
17,5548,134,12,460.0,59,2,0,1,0.28585,1394.0
17,26807,134,12,460.0,17,2,0,1,0.5169,1510.0
17,72387,134,12,460.0,59,2,0,1,0.3881,1394.0
17,61109,134,12,460.0,59,1,0,1,0.6070674157303371,890.0
17,69939,134,12,460.0,40,2,0,1,0.3211,3500.0
17,97945,441,12,462.5,59,1,0,1,0.40599999999999997,480.0
17,71520,441,12,462.5,9,2,0,0,0.2912,1842.5
17,64919,441,12,462.5,59,2,0,1,1.3999999999999997,4330.0
17,66010,441,12,462.5,59,2,0,1,0.7254,2050.0
17,89842,441,12,462.5,17,1,0,1,0.21430000000000002,610.0
17,21481,441,12,462.5,52,2,0,1,0.2451,560.0
17,98871,441,12,462.5,52,2,0,1,0.2429,560.0
17,90537,441,12,462.5,59,2,0,1,0.46900000000000003,1881.99
17,60878,441,12,462.5,17,2,0,1,0.3522,1140.0
17,17343,441,12,462.5,59,2,0,1,0.1866,1049.4
17,62440,441,12,462.5,59,2,0,1,0.5758285714285715,1176.0
17,10117,441,12,462.5,59,2,0,1,0.40599999999999997,2522.61
17,30057,441,12,462.5,59,1,0,1,0.1988,366.796
17,77505,441,12,462.5,17,2,0,1,0.9077333333333334,480.0
17,45849,441,12,462.5,17,2,0,1,0.9077333333333334,480.0
17,86237,441,12,462.5,17,1,0,1,0.1655,171.255
17,1022,441,12,462.5,17,2,0,1,0.4694,2220.0
17,76100,441,12,462.5,17,1,0,1,0.5713812121212121,460.0
17,55644,441,12,462.5,52,1,0,1,0.8095999999999999,1250.0
17,33490,441,12,462.5,40,2,0,1,1.8889203703703705,2600.0
17,63209,441,12,462.5,17,1,0,1,0.6366,4710.0
17,11456,441,12,462.5,17,1,0,1,1.072,2427.282
17,11456,441,12,462.5,59,1,0,1,1.21,2298.788
17,98571,441,12,462.5,17,1,0,1,0.2463,150.0
17,70658,441,12,462.5,17,1,0,1,0.2509,562.718
17,39939,441,12,462.5,87,2,0,0,0.6882,6320.0
17,85049,441,12,462.5,59,1,0,1,0.4151,440.0
17,82511,441,12,462.5,59,2,0,1,1.149,4080.0
17,42915,441,12,462.5,40,1,0,1,0.2732,440.0
17,46130,441,12,462.5,59,2,0,1,0.1257,904.5
17,91517,441,12,462.5,59,2,0,1,0.1383,1105.5
17,38764,441,12,462.5,59,1,0,1,0.4896849056603773,1614.416
17,56834,441,12,462.5,32,2,0,1,2.1421,6470.0
17,11559,441,12,462.5,17,1,0,1,0.43,4058.515
17,6307,441,12,462.5,17,1,0,1,1.176,10510.723
17,96038,441,12,462.5,17,1,0,1,0.31,2899.134
17,26094,441,12,462.5,17,1,0,1,0.28,3032.344
17,91249,441,12,462.5,40,2,0,1,1.42,10570.0
17,62778,441,19,462.5,81,1,0,1,0.474,1470.0
17,77107,441,12,462.5,17,1,0,1,0.9525,1124.0
17,76911,441,12,462.5,17,1,0,1,0.5713812121212121,966.32
17,68565,441,12,462.5,17,1,0,1,0.5713812121212121,365.472
17,74974,441,12,462.5,15,1,0,1,0.2961,181.776
17,13488,441,12,462.5,15,1,0,1,0.163,98.224
17,53079,441,12,462.5,17,1,0,1,1.47,548.208
17,32986,441,12,462.5,17,1,0,1,0.2093,116.064
17,74812,441,12,462.5,17,1,0,1,0.28704,278.256
17,96004,441,12,462.5,17,1,0,1,0.8502,535.68
17,51677,441,12,462.5,59,1,0,1,0.3935,584.1
17,47053,441,12,462.5,59,1,0,1,0.8093,1185.9
17,27410,441,12,462.5,17,1,0,1,0.4427,562.0
17,45105,441,12,462.5,17,1,0,1,0.7618,1124.0
17,71419,441,12,462.5,17,1,0,1,0.5713812121212121,3722.614
17,32660,441,12,462.5,17,1,0,1,1.1505,1480.0
17,30652,441,12,462.5,52,2,0,1,0.4784,2746.54
17,98265,441,12,462.5,32,2,0,1,1.41,6860.0
17,59124,441,12,462.5,17,1,0,1,0.5713812121212121,395.0
17,91975,441,12,462.5,17,1,0,1,0.5713812121212121,395.0
17,48615,441,12,462.5,15,2,0,1,2.0116,8540.0
17,48615,441,12,462.5,81,2,0,1,1.8099,12400.0
17,3007,441,12,462.5,17,1,0,1,0.5713812121212121,705.915
17,24945,441,12,462.5,32,2,0,1,0.6863,2013.916
17,42483,441,12,462.5,32,2,0,1,0.2992,970.966
17,57864,441,12,462.5,17,1,0,1,0.54,610.0
17,35100,441,12,462.5,32,2,0,1,0.86,7800.0
17,79253,441,12,462.5,17,1,0,1,0.0282,29.89
17,85201,441,12,462.5,17,1,0,1,0.1584,160.475
17,84380,441,12,462.5,17,1,0,1,0.1183,128.38
17,65991,441,12,462.5,15,1,0,1,0.22955,5110.0
17,15770,441,12,462.5,32,2,0,1,0.3741999999999999,1105.936
17,26100,441,12,462.5,17,1,0,1,0.5713812121212121,699.678
17,48453,441,12,462.5,17,1,0,1,2.095266666666667,1680.0
17,48453,441,12,462.5,17,2,0,1,2.095266666666667,3300.0
17,13587,441,12,462.5,17,1,0,1,0.5713812121212121,484.407
17,13199,441,12,462.5,68,1,0,0,0.212,950.0
17,67292,441,12,462.5,43,2,0,0,0.57,900.0
17,42384,441,12,462.5,59,1,0,1,0.1236,480.0
17,88023,441,12,462.5,9,2,0,0,0.2624,1507.5
17,3316,123,19,515.0,68,1,0,0,0.6748,930.0
17,88205,123,19,515.0,87,1,0,0,0.5341,1534.0
17,77964,123,19,515.0,87,1,0,0,0.3064,826.0
17,54183,123,19,515.0,87,1,0,0,1.26,3510.0
17,68971,123,19,515.0,68,1,0,0,2.0857,4010.0
17,68971,123,19,515.0,43,2,0,0,3.8101,5240.0
17,22092,123,19,515.0,59,1,0,1,1.2258,3160.0
17,90227,123,19,515.0,17,1,0,1,1.66,2330.0
17,19949,123,19,515.0,59,1,0,1,0.7598812500000002,1423.896
17,19949,123,19,515.0,59,2,0,1,3.69733115942029,3350.0
17,31565,123,19,515.0,68,1,0,0,2.99,10680.0
17,84287,123,19,515.0,59,1,0,1,0.3975,617.464
17,38645,123,19,515.0,68,1,0,0,0.49,2670.0
17,13040,123,19,515.0,9,2,0,0,2.929266666666667,12790.0
17,64494,123,19,515.0,17,1,0,1,0.7605157894736841,1580.0
17,52413,123,19,515.0,92,1,0,0,1.5247,5550.0
17,63987,64,19,555.0,68,1,0,0,0.5128,3285.216
17,53833,64,19,555.0,68,1,0,0,0.8558666666666667,4194.784
17,98248,64,19,555.0,87,1,0,0,0.5405333333333333,2260.0
17,13981,64,19,555.0,68,1,0,0,4.51,14780.0
17,48223,64,19,555.0,17,2,0,1,1.4639999999999997,6510.0
17,3710,64,19,555.0,59,1,0,1,0.5372,1118.64
17,66708,52,9,445.0,40,2,0,1,0.6647,3010.0
17,42787,203,9,387.5,40,2,0,1,0.9728,5280.8
17,69470,203,9,387.5,40,2,0,1,0.7886000000000001,4247.824
17,23093,846,9,485.0,40,2,0,1,2.8415,17350.0
17,23093,846,9,485.0,52,2,0,1,1.1341,5664.559
17,69730,846,9,485.0,52,2,0,1,2.7784666666666666,10305.441
17,72495,41,9,520.0,40,2,0,1,2.86,16231.376
17,72495,41,9,520.0,17,2,0,1,3.2900000000000005,18580.0
17,76663,7,9,420.0,17,1,0,1,1.3306666666666667,750.0
17,77440,7,9,420.0,59,1,0,1,0.47,2078.076
17,66451,7,9,420.0,59,1,0,1,4.649800000000001,5755.71
17,13733,7,9,420.0,59,1,0,1,1.9584,2546.214
17,71993,983,9,420.0,81,1,0,1,2.335430918522676,650.0
17,71993,983,9,420.0,81,2,0,1,1.2817,14030.0
17,25104,983,9,420.0,87,1,0,0,1.6363818181818182,11570.0
17,25104,983,9,420.0,52,2,0,1,3.6197,33560.0
17,25104,983,9,420.0,59,2,0,1,3.9478333333333335,18110.0
17,96379,50,19,567.5,87,1,0,0,0.6911999999999999,2350.0
17,93922,50,19,567.5,87,2,0,0,4.915933333333333,24930.0
17,93922,50,19,567.5,59,2,0,1,3.1367,12880.0
17,59397,50,19,567.5,40,2,0,1,2.7000000000000006,15300.0
17,59397,50,19,567.5,59,2,0,1,2.8730999999999995,11340.0
17,17977,389,9,470.0,92,1,0,0,1.3546000000000002,10880.0
17,52363,871,19,580.0,59,1,0,1,0.7608,3670.0
17,48827,871,19,580.0,17,1,0,1,5.126666666666667,3912.0
17,48827,871,19,580.0,59,1,0,1,8.005133333333333,4240.0
17,48827,871,19,580.0,40,2,0,1,6.416666666666667,33650.0
17,48827,871,19,580.0,17,2,0,1,5.126666666666667,16400.0
17,48827,871,19,580.0,59,2,0,1,8.005133333333333,16460.0
17,47829,871,19,580.0,92,1,0,0,1.3464,9860.0
17,47829,871,19,580.0,17,1,0,1,1.334266666666667,978.0
17,47829,871,19,580.0,17,2,0,1,1.334266666666667,4100.0
17,28137,871,19,580.0,87,2,0,0,2.65,14250.0
17,28137,871,19,580.0,59,2,0,1,0.6999999999999998,2520.335
17,86916,74,19,560.0,40,2,0,1,4.6468,28650.0
17,59516,74,19,560.0,59,1,0,1,0.5501,1625.916
17,59516,74,19,560.0,65,1,0,1,1.1399,2010.0
17,97437,74,19,560.0,59,1,0,1,0.7793,2484.084
17,79459,384,19,550.0,17,1,0,1,2.2498538684421496,13090.0
17,15217,384,19,550.0,59,1,0,1,1.5005802547416773,2220.4
17,15217,384,19,550.0,32,2,0,1,2.1380666666666666,5340.0
17,3643,384,19,550.0,40,2,0,1,1.3785333333333334,6150.0
17,41827,384,19,550.0,59,1,0,1,1.5005802547416773,2049.6
17,31012,47,19,530.0,68,1,0,0,3.22,4698.0
17,9925,47,19,530.0,26,2,0,1,3.3677333333333337,12620.0
17,67186,47,19,530.0,32,2,0,1,3.315466666666667,5536.095
17,13581,47,19,530.0,17,1,0,1,1.853,9630.0
17,36258,47,19,530.0,17,1,0,1,1.97,5890.0
17,37249,47,19,530.0,17,1,0,1,1.3699814814814815,21432.305
17,78093,47,19,530.0,17,1,0,1,1.3699814814814815,1477.695
17,47033,47,19,530.0,59,1,0,1,1.0523,4130.0
17,25003,47,19,530.0,17,1,0,1,1.3699814814814815,1290.0
17,25003,47,19,530.0,59,2,0,1,6.9569,2020.0
17,60871,47,19,530.0,81,1,0,1,4.443333333333333,6140.0
17,60871,47,19,530.0,59,2,0,1,11.87,9030.0
17,60871,47,19,530.0,81,2,0,1,4.443333333333333,14180.0
17,95476,47,19,530.0,68,1,0,0,2.7099999999999995,3402.0
17,95476,47,19,530.0,17,2,0,1,4.07,14690.0
17,95476,47,19,530.0,59,2,0,1,2.0438,7429.665
17,91845,47,19,530.0,59,1,0,1,0.7712937500000001,6050.0
17,92933,47,19,530.0,17,1,0,1,0.2033,1070.0
17,47561,47,19,530.0,17,2,0,1,0.5797,3070.0
17,39040,987,19,490.0,81,2,0,1,2.5438,16700.0
17,18515,987,19,490.0,32,2,0,1,0.08660000000000001,242.125
17,76949,987,19,490.0,32,2,0,1,0.4292666666666667,1671.78
17,64845,987,19,490.0,59,1,0,1,0.81,1250.0
17,74410,987,19,490.0,32,2,0,1,3.7392,11870.0
17,90597,619,19,520.0,59,1,0,1,1.93,3710.0
17,59939,619,19,520.0,17,1,0,1,11.082633333333334,41770.0
17,59939,619,19,520.0,17,2,0,1,11.082633333333334,23280.0
17,59939,619,19,520.0,52,2,0,1,3.5270999999999995,5790.0
17,28156,619,19,520.0,59,1,0,1,1.63,6000.0
17,86271,619,19,520.0,87,2,0,0,1.4113,5600.0
17,86271,619,19,520.0,40,2,0,1,0.6,1760.0
17,86271,619,19,520.0,59,2,0,1,1.001,1650.0
17,812,698,12,490.0,68,1,0,0,0.6241,5260.0
17,82939,698,12,490.0,68,1,0,0,0.7600000000000001,2570.0
17,17552,698,12,490.0,68,1,0,0,0.7814,3110.4
17,17552,698,12,490.0,59,1,0,1,0.5619,2560.0
17,66871,698,12,490.0,68,1,0,0,0.959,3369.6
17,13751,698,12,490.0,52,2,0,1,4.83,12750.0
17,72782,698,12,490.0,59,1,0,1,0.6037622641509434,980.0
17,95319,698,19,490.0,32,2,0,1,0.9989666666666667,4530.0
17,72175,698,19,490.0,59,1,0,1,0.43,1673.1
17,76698,698,19,490.0,17,1,0,1,0.5188,273.936
17,36331,698,19,490.0,59,1,0,1,0.7799999999999999,3071.25
17,49929,698,12,490.0,59,1,0,1,0.17,781.56
17,86542,698,19,490.0,59,1,0,1,0.61,2461.68
17,31551,698,19,490.0,59,1,0,1,0.9499999999999998,3712.41
17,26979,698,12,490.0,17,1,0,1,2.444,1286.376
17,36122,698,12,490.0,59,1,0,1,0.9165333333333333,5919.2
17,34315,698,12,490.0,59,1,0,1,0.4126,2665.6
17,62869,698,12,490.0,59,1,0,1,0.405,2615.2
17,99282,698,12,490.0,59,2,0,1,1.6256666666666668,5840.0
17,29140,698,12,490.0,59,1,0,1,0.6037622641509434,560.0
17,2030,698,19,490.0,68,1,0,0,0.7811250000000002,1610.0
17,2030,698,19,490.0,59,1,0,1,0.6037622641509434,650.0
17,17171,698,19,490.0,59,1,0,1,0.6037622641509434,890.0
17,27129,698,12,490.0,59,1,0,1,0.6496,1969.4
17,22630,698,19,490.0,59,1,0,1,0.8301,2610.6
17,72803,804,19,500.0,40,2,0,1,1.3463,9671.104
17,72803,804,19,500.0,26,2,0,1,3.3800000000000003,26360.0
17,72803,804,19,500.0,59,2,0,1,2.5891,7620.0
17,84804,804,12,500.0,32,2,0,1,17.1833,127920.0
17,84804,804,12,500.0,17,2,0,1,1.66,6457.6
17,95287,804,12,500.0,40,2,0,1,1.7539,12388.896
17,45680,966,19,450.0,59,1,0,1,1.5005802547416773,600.0
17,45680,966,19,450.0,59,2,0,1,1.8232,6480.0
17,69003,349,19,455.0,17,1,0,1,2.2498538684421496,7630.0
17,69003,349,19,455.0,59,1,0,1,3.9675333333333334,13940.0
17,36088,881,19,445.0,59,2,0,1,1.9915,5050.0
17,52069,881,12,445.0,40,2,0,1,2.405,13340.0
17,69205,301,10,485.0,32,2,0,1,4.0997,18524.862
17,53975,301,10,485.0,32,2,0,1,0.35813333333333336,1928.88
17,53975,301,10,485.0,17,2,0,1,3.294866666666666,14291.2
17,9944,301,10,485.0,32,2,0,1,1.0,4926.258
17,9944,301,10,485.0,17,2,0,1,1.4197333333333333,8038.8
17,36123,301,10,485.0,15,2,0,1,6.72,19140.0
17,57397,473,10,465.0,17,1,0,1,1.537040817527607,2246.136
17,57397,473,10,465.0,17,2,0,1,12.2474,8972.468
17,53298,473,10,465.0,9,1,0,0,0.704,400.0
17,53298,473,10,465.0,87,1,0,0,1.014851938200688,2736.18
17,53298,473,10,465.0,17,1,0,1,1.537040817527607,744.0
17,53298,473,10,465.0,59,1,0,1,1.835275133674359,1528.832
17,53298,473,10,465.0,17,2,0,1,12.2474,2972.0
17,53298,473,10,465.0,52,2,0,1,6.7232,774.7
17,53298,473,10,465.0,59,2,0,1,2.2158,2997.944
17,49636,473,10,465.0,87,1,0,0,1.014851938200688,11640.0
17,49636,473,10,465.0,68,1,0,0,1.4921169017155684,11010.0
17,49636,473,10,465.0,17,2,0,1,12.2474,91150.0
17,49636,473,10,465.0,52,2,0,1,6.723200000000001,22510.0
17,49636,473,10,465.0,59,2,0,1,20.8122,97570.0
17,49636,473,10,465.0,81,2,0,1,0.44,3550.0
17,84174,473,10,465.0,87,1,0,0,1.014851938200688,6983.82
17,84174,473,10,465.0,17,1,0,1,1.537040817527607,4449.864
17,84174,473,10,465.0,59,1,0,1,1.835275133674359,3591.168
17,84174,473,10,465.0,81,1,0,1,2.335430918522676,4030.0
17,84174,473,10,465.0,17,2,0,1,12.2474,17775.532
17,84174,473,10,465.0,52,2,0,1,6.7232,5575.3
17,84174,473,10,465.0,59,2,0,1,11.289383333333333,7042.056
17,61478,831,10,460.0,32,2,0,1,2.49,4305.99
17,34244,831,10,460.0,32,2,0,1,5.37,11554.01
17,34244,831,10,460.0,59,2,0,1,4.23,13190.0
17,37461,239,6,700.0,52,2,0,1,3.68,30411.3
17,58769,239,6,700.0,32,2,0,1,4.25,33600.0
17,58769,239,6,700.0,59,2,0,1,4.13,35940.0
17,88928,239,6,700.0,40,2,0,1,4.6909,37620.0
17,88928,239,6,700.0,52,2,0,1,1.5113,14978.7
18,48626,302,13,600.0,32,2,0,1,3.7503000000000006,29824.935
18,47921,302,13,600.0,32,2,0,1,7.3735,59125.065
18,28875,548,14,659.0979381443299,17,2,0,1,2.6616,10250.5
18,5696,919,14,655.0,59,1,0,1,7.62,930.8
18,48093,919,14,655.0,59,2,0,1,1.122,4542.912
18,98814,919,14,655.0,32,2,0,1,5.886033333333334,39050.0
18,98814,919,14,655.0,40,2,0,1,3.257466666666667,11710.0
18,4024,919,14,655.0,32,2,0,1,14.583333333333334,46441.518
18,4024,919,14,655.0,87,2,0,0,7.778133333333334,46380.0
18,4024,919,14,655.0,40,2,0,1,11.081533333333335,8365.467
18,4024,919,14,655.0,17,2,0,1,2.287234814814815,18669.552
18,4024,919,14,655.0,52,2,0,1,8.869333333333332,30180.0
18,4024,919,14,655.0,59,2,0,1,1.122,8411.844
18,4024,919,14,655.0,81,2,0,1,13.86,58654.614
18,73332,919,3,655.0,32,2,0,1,0.6041,1428.048
18,19067,919,14,655.0,68,1,0,0,1.6312119999999999,10950.0
18,19067,919,14,655.0,59,1,0,1,0.525,2870.0
18,48410,919,14,655.0,87,1,0,0,1.014851938200688,1410.0
18,48410,919,14,655.0,68,1,0,0,2.0138000000000003,11830.0
18,48410,919,14,655.0,59,1,0,1,2.7732499999999995,3140.0
18,48410,919,14,655.0,81,1,0,1,1.1823666666666668,4200.0
18,63133,919,14,655.0,59,1,0,1,1.6423333333333332,8740.0
18,48652,919,14,655.0,17,1,0,1,0.5633333333333334,2956.4
18,48652,919,14,655.0,59,1,0,1,1.24,4840.0
18,39664,919,14,655.0,68,1,0,0,1.4329,5650.0
18,39664,919,14,655.0,59,1,0,1,1.122,4405.0
18,39664,919,14,655.0,59,2,0,1,1.122,770.0
18,31838,919,14,655.0,68,1,0,0,1.38,5680.0
18,51822,464,14,655.0,17,1,0,1,12.410000000000002,28156.5
18,38795,464,14,655.0,40,2,0,1,2.18,4448.22
18,78863,464,14,655.0,17,2,0,1,2.11685,189.261
18,43705,464,14,655.0,17,2,0,1,4.2676,14290.0
18,93182,464,14,655.0,40,2,0,1,0.7699000000000001,6372.45
18,24404,464,14,655.0,32,2,0,1,9.3728,16893.504
18,24404,464,14,655.0,17,2,0,1,2.2630296296296293,1340.739
18,70378,464,14,655.0,9,2,0,0,2.45,1170.0
18,12622,464,14,655.0,17,2,0,1,1.4793,6349.5
18,1592,464,3,655.0,32,2,0,1,3.6637,5491.18
18,20943,464,3,655.0,32,2,0,1,1.41,2771.055
18,10999,464,3,655.0,32,2,0,1,0.73,1150.555
18,23983,464,3,655.0,32,2,0,1,1.01,1666.8
18,966,464,3,655.0,32,2,0,1,0.6647,1122.775
18,71061,464,3,655.0,32,2,0,1,2.2081,3706.315
18,39360,464,3,655.0,32,2,0,1,3.08,4683.245
18,86582,464,14,655.0,17,1,0,1,3.8066364341085266,34413.5
18,86582,464,14,655.0,59,1,0,1,6.418055555555557,608.6
18,83472,464,14,655.0,17,1,0,1,7.419999999999999,34100.0
18,83472,464,14,655.0,59,1,0,1,22.320000000000004,88000.0
18,77984,464,14,655.0,17,2,0,1,2.2630296296296293,3977.688
18,77984,464,14,655.0,59,2,0,1,0.7555666666666667,2030.544
18,77984,464,14,655.0,81,2,0,1,1.5893,5319.423
18,13054,464,14,655.0,17,2,0,1,2.2630296296296293,15960.912
18,13054,464,14,655.0,59,2,0,1,0.7555666666666667,6725.46
18,13054,464,14,655.0,81,2,0,1,1.3815,10215.963
18,13802,464,3,655.0,59,2,0,1,0.2067,2140.0
18,1142,464,14,655.0,59,1,0,1,0.85,89.5
18,16692,464,14,655.0,32,2,0,1,3.7134,22060.716
18,16692,464,14,655.0,17,2,0,1,2.2630296296296293,3977.688
18,16692,464,14,655.0,59,2,0,1,0.7555666666666667,2099.376
18,78846,464,14,655.0,17,2,0,1,2.2630296296296293,3034.68
18,78846,464,14,655.0,59,2,0,1,0.7555666666666667,2572.596
18,59317,464,14,655.0,17,2,0,1,2.2630296296296293,4539.48
18,59317,464,14,655.0,59,2,0,1,0.7555666666666667,2096.508
18,83605,464,14,655.0,59,2,0,1,0.7555666666666667,2230.0
18,10133,464,14,655.0,17,1,0,1,3.8066364341085266,2380.0
18,75065,464,14,655.0,59,1,0,1,1.66,161.1
18,18976,464,14,655.0,32,2,0,1,2.08,15320.0
18,25825,464,14,655.0,17,1,0,1,0.89,5120.976
18,20881,464,14,655.0,17,1,0,1,0.5066666666666667,2569.0
18,9609,464,14,655.0,17,1,0,1,0.9466666666666667,4823.6
18,9609,464,14,655.0,59,1,0,1,0.86,4405.0
18,9609,464,14,655.0,59,2,0,1,0.86,770.0
18,76476,464,14,655.0,17,1,0,1,0.7054,4190.0
18,80506,464,14,655.0,40,2,0,1,1.7935,7029.33
18,81518,388,1,800.0,17,1,0,1,1.537040817527607,25370.0
18,83373,898,8,700.0,81,1,0,1,1.2702,11731.2
18,86944,898,8,700.0,81,1,0,1,1.4692,13930.8
18,80268,898,8,700.0,81,1,0,1,1.1527,10998.0
18,59519,601,8,690.0,81,1,0,1,3.65,16300.0
18,86971,411,8,690.0,81,1,0,1,1.5873346153846153,10720.0
18,81093,186,8,695.0,17,1,0,1,0.6999999999999998,5000.0
18,36535,186,8,695.0,17,1,0,1,1.5547666666666669,5030.0
18,36535,186,8,695.0,59,1,0,1,1.5584666666666667,2020.0
18,84613,165,14,700.0,59,1,0,1,5.351066666666667,20120.0
18,84613,165,14,700.0,81,1,0,1,1.1581,5658.306
18,75318,165,8,700.0,59,1,0,1,4.7631,13100.0
18,37005,165,14,700.0,81,1,0,1,3.74,18630.24
18,18632,165,8,700.0,52,2,0,1,8.0,36350.0
18,16613,165,8,700.0,17,1,0,1,6.809199999999999,15960.024
18,32060,165,14,700.0,17,1,0,1,6.8092,25790.0
18,32060,165,14,700.0,81,1,0,1,4.834499999999999,7181.454
18,80453,165,8,700.0,81,1,0,1,0.99,2710.0
18,13439,428,14,730.0,32,2,0,1,1.3984,2558.075
18,19515,973,2,500.0,32,2,0,1,5.0139,32756.5
18,35465,964,2,500.0,32,2,0,1,3.8165,23397.5
18,37826,964,2,500.0,32,2,0,1,4.4695,29012.9
18,37826,964,2,500.0,17,2,0,1,10.1482,67020.0
18,49672,828,2,500.0,32,2,0,1,1.1995,8423.1
18,64738,439,11,510.0,52,1,0,1,0.44953333333333334,2870.0
18,59146,734,11,530.0,59,1,0,1,1.835275133674359,2300.0
18,59146,734,11,530.0,59,2,0,1,1.7,16620.0
18,94033,44,7,630.0,52,2,0,1,2.0521,3120.0
18,74473,44,7,630.0,59,2,0,1,1.7953,6560.0
18,40200,44,7,630.0,71,1,0,1,1.774,728.25
18,40200,44,7,630.0,68,1,0,0,1.0077,2530.0
18,38272,44,7,630.0,71,1,0,1,1.06,771.75
18,38272,44,7,630.0,87,1,0,0,1.63,4380.0
18,38272,44,7,630.0,17,1,0,1,1.4393,7470.0
18,38272,44,7,630.0,81,1,0,1,2.9500000000000006,11420.0
18,27629,44,7,630.0,32,2,0,1,2.7647999999999997,18230.0
18,55404,899,16,640.0,81,1,0,1,6.346566666666667,21758.156
18,99693,899,16,640.0,81,1,0,1,6.346566666666667,17597.034
18,46712,899,16,640.0,59,2,0,1,0.2765,1793.04
18,91094,379,16,620.0,59,1,0,1,1.0396666666666667,4562.152
18,37661,379,16,620.0,59,1,0,1,0.9007999999999999,4415.208
18,2891,379,16,620.0,59,1,0,1,0.4741,2601.368
18,3555,379,16,620.0,59,1,0,1,3.223333333333333,8977.36
18,60667,379,16,620.0,40,2,0,1,0.6019,1370.0
18,72124,379,16,620.0,32,2,0,1,0.9395000000000001,8090.2
18,18581,379,16,620.0,59,2,0,1,0.2045,1123.44
18,13822,379,16,620.0,59,2,0,1,0.42,2418.0
18,23846,379,16,620.0,59,2,0,1,1.2593,7068.0
18,89768,379,7,620.0,52,2,0,1,2.5313,5150.0
18,57254,379,7,620.0,32,2,0,1,1.4107,15820.0
18,57254,379,7,620.0,59,2,0,1,1.1054,7430.0
18,80170,379,7,620.0,32,2,0,1,2.1631,5957.5
18,80170,379,7,620.0,59,2,0,1,1.8688,3820.0
18,3091,379,16,620.0,81,1,0,1,5.9197,27007.902
18,80479,379,7,620.0,52,2,0,1,5.64,20010.0
18,88517,379,16,620.0,87,1,0,0,0.941,6870.0
18,61928,379,16,620.0,81,1,0,1,2.47,5256.908
18,87201,379,16,620.0,59,1,0,1,0.416,2403.912
18,94886,726,7,610.0,32,2,0,1,3.5729,34471.008
18,44512,726,7,610.0,32,2,0,1,3.814666666666666,36808.992
18,63181,726,7,610.0,68,1,0,0,1.1,8290.0
18,63181,726,7,610.0,17,1,0,1,2.68,15260.0
18,48816,726,7,610.0,15,2,0,1,2.0849999999999995,4960.0
18,54915,726,7,610.0,15,2,0,1,1.9276666666666664,16190.0
18,85950,474,7,625.0,9,2,0,0,2.17,10354.59
18,1270,474,7,625.0,9,2,0,0,2.48,11817.86
18,36094,474,7,625.0,94,2,0,0,1.5479,6851.375
18,78273,474,7,625.0,94,2,0,0,1.7842,7898.625
18,87878,474,7,625.0,15,2,0,1,6.7237,33150.0
18,70520,474,7,625.0,9,2,0,0,0.0346,167.55
18,64499,893,7,590.0,32,2,0,1,1.3996000000000002,11915.0
18,84904,893,7,590.0,32,2,0,1,1.021,5957.5
18,95008,893,7,590.0,17,1,0,1,0.5394,3950.0
18,58150,893,7,590.0,52,2,0,1,1.6289,5200.0
18,23668,893,7,590.0,59,2,0,1,1.19,9140.0
18,34853,100,15,655.0,59,1,0,1,2.0655,1436.6
18,97172,100,15,655.0,59,1,0,1,2.6984,1688.5
18,15575,100,15,655.0,59,1,0,1,2.38195,2374.9
18,55056,848,7,612.5832583258326,9,2,0,0,1.9386721311475408,68.15
