campaña,id_finca,id_zona,id_estacion,altitud,variedad,modo,tipo,color,superficie,produccion,sup_tot_camp_finca,superficie_total,n_var_camp_finca,prod_shift1,prod_shift2,sup_shift1,sup_shift2,prod_shift1_gt_shift2,prod_shift_max,prod_shift_change,prod_shift_avg,prod_est_mean_change,prod_he_shift1,prod_he_shift2,prod_he_shift_change,prod_he_shift_avg,prod_he_var_zone_mean_hist,prod_he_var_zone_std_hist,prod_he_var_mean_hist,prod_he_var_std_hist,prod_var_shift_1,prod_var_shift_2,prod_he_zone_mean,prod_he_zone_std,prod_he_var_mean,prod_he_var_std,prod_finca_shift_1,prod_finca_shift_2
18,92187,284,5,650.0,17,1,0,1,1.2444,9622.8,1.2444,1.2444,1,7372.926,8457.656,1.2444,1.2444,0,8457.656,-1084.7300000000005,7915.291000000001,0.23880597014925373,5924.884281581486,6796.5734490517525,-871.6891674702665,6360.72886531662,4469.196579199365,5647.628825894814,2888.6584079579734,4421.677799771456,7372.926,8457.656,3891.390336549959,2497.386980193612,2760.6301220329447,2608.3111430255212,7372.926,8457.656
18,4593,284,5,650.0,17,1,0,1,1.7431612903225808,1021.0,1.7431612903225808,1.7431612903225808,1,745.0,1393.0,1.7431612903225808,1.7431612903225808,0,1393.0,-648.0,1069.0,0.23880597014925373,427.38443317665343,799.1228394833265,-371.7384063066731,613.25363632999,4469.196579199365,5647.628825894814,2888.6584079579734,4421.677799771456,745.0,1393.0,3891.390336549959,2497.386980193612,2760.6301220329447,2608.3111430255212,745.0,1393.0
18,10311,284,5,650.0,17,1,0,1,1.7431612903225808,9189.0,1.7431612903225808,1.7431612903225808,1,6705.0,12537.0,1.7431612903225808,1.7431612903225808,0,12537.0,-5832.0,9621.0,0.23880597014925373,3846.4598985898806,7192.105555349938,-3345.6456567600576,5519.282726969909,4469.196579199365,5647.628825894814,2888.6584079579734,4421.677799771456,6705.0,12537.0,3891.390336549959,2497.386980193612,2760.6301220329447,2608.3111430255212,6705.0,12537.0
18,66472,284,5,650.0,17,1,0,1,0.4659,3602.61,0.4659,0.4659,1,2759.724,3165.744,0.4659,0.4659,0,3165.744,-406.02,2962.7340000000004,0.23880597014925373,5923.425627817129,6794.9001931745015,-871.4745653573727,6359.162910495816,4469.196579199365,5647.628825894814,2888.6584079579734,4421.677799771456,2759.724,3165.744,3891.390336549959,2497.386980193612,2760.6301220329447,2608.3111430255212,2759.724,3165.744
18,36918,616,7,635.0,17,1,0,1,2.0733,8420.0,2.0733,2.0733,1,3460.0,10330.0,2.0733,2.0733,0,10330.0,-6870.0,6895.0,0.2962962962962963,1668.8371195678385,4982.39521535716,-3313.5580957893217,3325.616167462499,2401.026169413374,2615.3638711021363,2888.6584079579734,4421.677799771456,3460.0,10330.0,2388.842413590517,690.0613837142538,2760.6301220329447,2608.3111430255212,3460.0,10330.0
18,39311,616,7,635.0,17,1,0,1,1.35,4060.0,1.35,1.35,1,4110.0,4540.0,1.35,1.35,0,4540.0,-430.0,4325.0,0.2962962962962963,3044.4444444444443,3362.9629629629626,-318.51851851851825,3203.7037037037035,2401.026169413374,2615.3638711021363,2888.6584079579734,4421.677799771456,4110.0,4540.0,2388.842413590517,690.0613837142538,2760.6301220329447,2608.3111430255212,4110.0,4540.0
18,91752,616,7,635.0,17,1,0,1,1.7568562500000002,6440.0,1.7568562500000002,1.6335135416666668,1,4310.0,4300.0,1.7568562500000002,1.7568562500000002,1,4310.0,10.0,4305.0,0.2962962962962963,2453.245676759268,2447.5536914303602,5.691985328907776,2450.399684094814,2401.026169413374,2615.3638711021363,2888.6584079579734,4421.677799771456,4310.0,4300.0,2388.842413590517,690.0613837142538,2760.6301220329447,2608.3111430255212,4310.0,4300.0
18,30423,715,15,615.0,17,1,0,1,0.9478,6390.0,0.9478,0.9478000000000001,1,3210.0,4780.0,0.9478,0.9478,0,4780.0,-1570.0,3995.0,0.21428571428571427,3386.790462122811,5043.258071323064,-1656.4676092002528,4215.024266722938,3795.95952732644,2308.619937851364,2888.6584079579734,4421.677799771456,3210.0,4780.0,3386.790462122811,-1.0,2760.6301220329447,2608.3111430255212,3210.0,4780.0
18,18958,510,15,600.0,17,1,0,1,1.2307176470588237,670.0,1.2307176470588237,1.2307176470588237,1,540.0,1250.0,1.2307176470588237,1.2307176470588237,0,1250.0,-710.0,895.0,0.21428571428571427,438.76838955750344,1015.6675684201468,-576.8991788626433,727.2179789888252,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,540.0,1250.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,540.0,1250.0
18,52182,510,15,600.0,17,1,0,1,1.1038,1150.0,1.1038,1.1038,1,1140.0,2430.0,1.1038,1.1038,0,2430.0,-1290.0,1785.0,0.21428571428571427,1032.7957963399167,2201.48577640877,-1168.6899800688534,1617.1407863743434,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,1140.0,2430.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,1140.0,2430.0
18,70112,510,15,600.0,17,1,0,1,0.62,250.0,0.62,0.62,1,260.0,670.0,0.62,0.62,0,670.0,-410.0,465.0,0.21428571428571427,419.35483870967744,1080.6451612903227,-661.2903225806452,750.0,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,260.0,670.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,260.0,670.0
18,90230,510,15,600.0,17,1,0,1,1.2307176470588237,36822.835,1.2307176470588237,1.2307176470588237,1,7746.472,18145.972,1.2307176470588237,1.2307176470588237,0,18145.972,-10399.500000000002,12946.222000000002,0.21428571428571427,6294.272304059801,14744.220206288057,-8449.947902228256,10519.24625517393,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,7746.472,18145.972,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,7746.472,18145.972
18,26055,510,15,600.0,17,1,0,1,1.2307176470588237,1170.0,1.2307176470588237,1.2307176470588237,1,725.0,1555.0,1.2307176470588237,1.2307176470588237,0,1555.0,-830.0,1140.0,0.21428571428571427,589.0871896836852,1263.4904551146628,-674.4032654309776,926.288822399174,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,725.0,1555.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,725.0,1555.0
18,50864,510,15,600.0,17,1,0,1,0.992,7280.0,0.992,0.992,1,6030.0,4480.0,0.992,0.992,1,6030.0,1550.0,5255.0,0.21428571428571427,6078.629032258064,4516.129032258064,1562.5,5297.379032258064,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,6030.0,4480.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,6030.0,4480.0
18,88040,510,15,600.0,17,1,0,1,3.2779000000000003,9710.0,3.7779000000000003,3.858111111111111,2,8000.0,10000.0,3.2779000000000003,3.2779000000000003,0,10000.0,-2000.0,9000.0,0.21428571428571427,2440.5869611641597,3050.7337014552,-610.1467402910403,2745.66033130968,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,8000.0,10000.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,10070.0,11260.0
18,88040,510,15,600.0,92,1,0,0,0.5,2490.0,3.7779000000000003,3.858111111111111,2,2070.0,1260.0,0.5,0.5,1,2070.0,810.0,1665.0,0.21428571428571427,4140.0,2520.0,1620.0,3330.0,2983.8,1944.780758851753,3885.438653835346,3580.385081182414,2070.0,1260.0,4140.0,-1.0,5052.28467161488,2989.191385769508,10070.0,11260.0
18,10838,510,15,600.0,17,1,0,1,1.2307176470588237,3007.165,1.2307176470588237,1.2307176470588237,1,633.528,1484.028,1.2307176470588237,1.2307176470588237,0,1484.028,-850.5,1058.778,0.21428571428571427,514.763074628863,1205.823288181931,-691.060213553068,860.293181405397,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,633.528,1484.028,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,633.528,1484.028
18,22294,510,15,600.0,17,1,0,1,0.4757,2090.0,0.4757,0.4757,1,1170.0,1320.0,0.4757,0.4757,0,1320.0,-150.0,1245.0,0.21428571428571427,2459.5333193188985,2774.8581038469624,-315.3247845280639,2617.1957115829305,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,1170.0,1320.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,1170.0,1320.0
18,46205,510,15,600.0,17,1,0,1,0.7293,350.0,0.7293,0.7293,1,660.0,600.0,0.7293,0.7293,1,660.0,60.0,630.0,0.21428571428571427,904.9773755656109,822.7067050596463,82.27067050596463,863.8420403126286,2115.717594936981,3156.9540330283526,2888.6584079579734,4421.677799771456,660.0,600.0,1924.706207389653,2251.4431573681863,2760.6301220329447,2608.3111430255212,660.0,600.0
18,86248,449,15,625.0,17,1,0,1,0.6886,2611.575,0.6886,0.6886,1,2000.0,2950.0,0.6886,0.6886,0,2950.0,-950.0,2475.0,0.21428571428571427,2904.4437990124893,4284.054603543422,-1379.6108045309325,3594.2492012779558,2708.644697155879,2339.166938184485,2888.6584079579734,4421.677799771456,2000.0,2950.0,3056.9270984606446,215.64395011497962,2760.6301220329447,2608.3111430255212,2000.0,2950.0
18,3016,449,15,625.0,17,1,0,1,0.6886,4760.0,0.6886,0.6886,1,2210.0,3220.0,0.6886,0.6886,0,3220.0,-1010.0,2715.0,0.21428571428571427,3209.4103979088004,4676.154516410107,-1466.7441185013067,3942.7824571594538,2708.644697155879,2339.166938184485,2888.6584079579734,4421.677799771456,2210.0,3220.0,3056.9270984606446,215.64395011497962,2760.6301220329447,2608.3111430255212,2210.0,3220.0
18,92853,254,3,665.0,17,1,0,1,0.5109,460.8,0.5109,0.5109,1,825.6,897.6,0.5109,0.5109,0,897.6,-72.0,861.6,0.6129032258064516,1615.971814445097,1756.8995889606576,-140.9277745155607,1686.4357017028774,1335.5445861422163,1059.7656976697594,2888.6584079579734,4421.677799771456,825.6,897.6,1696.2190315309217,113.48670274547162,2760.6301220329447,2608.3111430255212,825.6,897.6
18,17434,254,3,665.0,17,1,0,1,0.2711,268.8,0.2711,0.2711,1,481.6,523.6,0.2711,0.2711,0,523.6,-42.0,502.6,0.6129032258064516,1776.4662486167467,1931.390630763556,-154.9243821468092,1853.9284396901512,1335.5445861422163,1059.7656976697594,2888.6584079579734,4421.677799771456,481.6,523.6,1696.2190315309217,113.48670274547162,2760.6301220329447,2608.3111430255212,481.6,523.6
18,24951,759,12,480.0,17,1,0,1,0.9481,3520.0,0.9481,0.9480999999999999,1,2980.0,6340.0,0.9481,0.9481,0,6340.0,-3360.0,4660.0,0.3380281690140845,3143.128361987132,6687.058327180676,-3543.9299651935444,4915.093344583904,2038.063574000358,2318.7389996664306,2888.6584079579734,4421.677799771456,2980.0,6340.0,3143.128361987132,-1.0,2760.6301220329447,2608.3111430255212,2980.0,6340.0
18,3931,885,12,600.0,17,1,0,1,1.2231,4920.0,1.2231,1.2231,1,3210.0,5060.0,1.2231,1.2231,0,5060.0,-1850.0,4135.0,0.3380281690140845,2624.4787834191807,4137.028861090671,-1512.5500776714903,3380.7538222549256,1409.7189009999533,1352.5567858442093,2888.6584079579734,4421.677799771456,3210.0,5060.0,1706.6260597956841,623.1154572632041,2760.6301220329447,2608.3111430255212,3210.0,5060.0
18,55370,885,3,600.0,17,1,0,1,0.843,2872.0,0.843,0.843,1,1304.0,1600.0,0.843,0.843,0,1600.0,-296.0,1452.0,0.6129032258064516,1546.8564650059313,1897.9833926453143,-351.126927639383,1722.4199288256227,1409.7189009999533,1352.5567858442093,2888.6584079579734,4421.677799771456,1304.0,1600.0,1706.6260597956841,623.1154572632041,2760.6301220329447,2608.3111430255212,1304.0,1600.0
18,17422,885,3,600.0,17,1,0,1,0.2956,230.4,0.2956,0.2956,1,412.8,448.8,0.2956,0.2956,0,448.8,-36.0,430.8,0.6129032258064516,1396.4817320703655,1518.2679296346416,-121.78619756427611,1457.3748308525037,1409.7189009999533,1352.5567858442093,2888.6584079579734,4421.677799771456,412.8,448.8,1706.6260597956841,623.1154572632041,2760.6301220329447,2608.3111430255212,412.8,448.8
18,62301,86,12,482.5,17,1,0,1,0.8099200000000001,1480.0,0.8099200000000001,0.8099200000000001,1,470.0,1210.0,0.8099200000000001,0.8099200000000001,0,1210.0,-740.0,840.0,0.3380281690140845,580.3042275780323,1493.9747135519556,-913.6704859739233,1037.1394705649939,1883.8957850243467,1948.8929151595032,2888.6584079579734,4421.677799771456,470.0,1210.0,2051.3757585209173,1397.0364943159393,2760.6301220329447,2608.3111430255212,470.0,1210.0
18,77616,86,12,482.5,17,1,0,1,0.6166,1260.0,0.6166,0.6166,1,700.0,1610.0,0.6166,0.6166,0,1610.0,-910.0,1155.0,0.3380281690140845,1135.2578657152123,2611.0930911449886,-1475.8352254297763,1873.1754784301006,1883.8957850243467,1948.8929151595032,2888.6584079579734,4421.677799771456,700.0,1610.0,2051.3757585209173,1397.0364943159393,2760.6301220329447,2608.3111430255212,700.0,1610.0
18,23630,86,12,482.5,17,1,0,1,1.5357,7255.8,1.5357,1.5357,1,5037.3,4863.3,1.5357,1.5357,1,5037.3,174.0,4950.3,0.3380281690140845,3280.132838445009,3166.829458878687,113.30337956632184,3223.4811486618482,1883.8957850243467,1948.8929151595032,2888.6584079579734,4421.677799771456,5037.3,4863.3,2051.3757585209173,1397.0364943159393,2760.6301220329447,2608.3111430255212,5037.3,4863.3
18,21215,86,12,482.5,17,1,0,1,0.23450000000000001,1084.2,0.23450000000000001,0.23450000000000001,1,752.7,726.7,0.23450000000000001,0.23450000000000001,1,752.7,26.0,739.7,0.3380281690140845,3209.8081023454156,3098.9339019189765,110.87420042643907,3154.371002132196,1883.8957850243467,1948.8929151595032,2888.6584079579734,4421.677799771456,752.7,726.7,2051.3757585209173,1397.0364943159393,2760.6301220329447,2608.3111430255212,752.7,726.7
18,81717,757,12,470.0,17,1,0,1,0.2624,1460.0,0.2624,0.2624,1,270.0,1295.0,0.2624,0.2624,0,1295.0,-1025.0,782.5,0.3380281690140845,1028.9634146341461,4935.213414634146,-3906.25,2982.088414634146,2431.019880791059,2328.5870546978936,2888.6584079579734,4421.677799771456,270.0,1295.0,1581.6875652475417,693.2351758148291,2760.6301220329447,2608.3111430255212,270.0,1295.0
18,20186,757,12,470.0,17,1,0,1,0.430325,4496.8,0.430325,0.430325,1,1168.0,3029.5,0.430325,0.430325,0,3029.5,-1861.5,2098.75,0.3380281690140845,2714.227618660315,7040.027885900192,-4325.800267239877,4877.127752280254,2431.019880791059,2328.5870546978936,2888.6584079579734,4421.677799771456,1168.0,3029.5,1581.6875652475417,693.2351758148291,2760.6301220329447,2608.3111430255212,1168.0,3029.5
18,45533,757,12,470.0,17,1,0,1,0.430325,1663.2,0.430325,0.430325,1,432.0,1120.5,0.430325,0.430325,0,1120.5,-688.5,776.25,0.3380281690140845,1003.8924069017603,2603.845930401441,-1599.9535234996806,1803.8691686516006,2431.019880791059,2328.5870546978936,2888.6584079579734,4421.677799771456,432.0,1120.5,1581.6875652475417,693.2351758148291,2760.6301220329447,2608.3111430255212,432.0,1120.5
18,95961,757,12,470.0,17,1,0,1,0.4055,2520.0,0.4055,0.4055,1,636.0,1188.0,0.4055,0.4055,0,1188.0,-552.0,912.0,0.3380281690140845,1568.4340320591862,2929.7163995067817,-1361.2823674475956,2249.075215782984,2431.019880791059,2328.5870546978936,2888.6584079579734,4421.677799771456,636.0,1188.0,1581.6875652475417,693.2351758148291,2760.6301220329447,2608.3111430255212,636.0,1188.0
18,12970,757,12,470.0,17,1,0,1,0.5989,3780.0,0.5989,0.5989,1,954.0,1782.0,0.5989,0.5989,0,1782.0,-828.0,1368.0,0.3380281690140845,1592.9203539823009,2975.4550008348638,-1382.534646852563,2284.187677408582,2431.019880791059,2328.5870546978936,2888.6584079579734,4421.677799771456,954.0,1782.0,1581.6875652475417,693.2351758148291,2760.6301220329447,2608.3111430255212,954.0,1782.0
18,26443,585,15,575.0,17,1,0,1,0.6552000000000002,1170.0,0.6552000000000002,0.6552000000000002,1,725.0,1555.0,0.6552000000000002,0.6552000000000002,0,1555.0,-830.0,1140.0,0.21428571428571427,1106.532356532356,2373.3211233211223,-1266.7887667887662,1739.9267399267392,2142.512276412649,2702.407251910491,2888.6584079579734,4421.677799771456,725.0,1555.0,2238.9820908629126,934.7525932696556,2760.6301220329447,2608.3111430255212,725.0,1555.0
18,82727,585,7,575.0,17,1,0,1,0.9814000000000002,3030.0,0.9814000000000002,0.9814000000000002,1,1840.0,2680.0,0.9814000000000002,0.9814000000000002,0,2680.0,-840.0,2260.0,0.2962962962962963,1874.872630935398,2730.79274505808,-855.920114122682,2302.832687996739,2142.512276412649,2702.407251910491,2888.6584079579734,4421.677799771456,1840.0,2680.0,2238.9820908629126,934.7525932696556,2760.6301220329447,2608.3111430255212,1840.0,2680.0
18,73443,585,7,575.0,17,1,0,1,0.6416,2870.0,0.6416,0.7128888888888888,1,2050.0,-1.0,0.6416,-1.0,1,2050.0,2051.0,2050.0,0.2962962962962963,3195.1371571072323,-1.0,3196.1371571072323,3195.1371571072323,2142.512276412649,2702.407251910491,2888.6584079579734,4421.677799771456,1360.0,3070.0,2238.9820908629126,934.7525932696556,2760.6301220329447,2608.3111430255212,1360.0,3070.0
18,40129,585,15,575.0,17,1,0,1,0.1727,540.0,0.1727,0.1727,1,480.0,640.0,0.1727,0.1727,0,640.0,-160.0,560.0,0.21428571428571427,2779.3862188766648,3705.848291835553,-926.4620729588883,3242.617255356109,2142.512276412649,2702.407251910491,2888.6584079579734,4421.677799771456,480.0,640.0,2238.9820908629126,934.7525932696556,2760.6301220329447,2608.3111430255212,480.0,640.0
18,26730,501,12,480.0,17,1,0,1,0.64,864.0,0.64,0.64,1,660.0,246.0,0.64,0.64,1,660.0,414.0,453.0,0.3380281690140845,1031.25,384.375,646.875,707.8125,546.5416666666666,491.3472719642053,2888.6584079579734,4421.677799771456,660.0,246.0,1031.25,-1.0,2760.6301220329447,2608.3111430255212,660.0,246.0
18,58948,134,12,460.0,17,1,0,1,0.42,576.0,0.42,0.42,1,440.0,164.0,0.42,0.42,1,440.0,276.0,302.0,0.3380281690140845,1047.6190476190477,390.4761904761905,657.1428571428572,719.047619047619,7623.581239509582,10597.626254097071,2888.6584079579734,4421.677799771456,440.0,164.0,1047.6190476190477,-1.0,2760.6301220329447,2608.3111430255212,440.0,164.0
18,89842,441,12,462.5,17,1,0,1,0.21430000000000002,1845.0,0.21430000000000002,0.21430000000000002,1,610.0,1145.0,0.21430000000000002,0.21430000000000002,0,1145.0,-535.0,877.5,0.3380281690140845,2846.476901539897,5342.977134857676,-2496.500233317779,4094.7270181987865,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,610.0,1145.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,610.0,1145.0
18,86237,441,12,462.5,17,1,0,1,0.1655,342.51,0.1655,0.1655,1,171.255,408.915,0.1655,0.1655,0,408.915,-237.66000000000003,290.08500000000004,0.3380281690140845,1034.773413897281,2470.785498489426,-1436.0120845921451,1752.7794561933536,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,171.255,408.915,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,171.255,408.915
18,98571,441,12,462.5,17,1,0,1,0.2463,510.0,0.2463,0.2463,1,150.0,150.0,0.2463,0.2463,0,150.0,0.0,150.0,0.3380281690140845,609.0133982947625,609.0133982947625,0.0,609.0133982947625,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,150.0,150.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,150.0,150.0
18,70658,441,12,462.5,17,1,0,1,0.2509,1157.43,0.2509,0.2509,1,562.718,4115.0,0.2509,0.2509,0,4115.0,-3552.282,2338.859,0.3380281690140845,2242.79792746114,16400.95655639697,-14158.158628935831,9321.877241929054,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,562.718,4115.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,562.718,4115.0
18,11559,441,12,462.5,17,1,0,1,0.43,3208.127,0.43,0.43,1,4058.515,2339.975,0.43,0.43,1,4058.515,1718.54,3199.245,0.3380281690140845,9438.406976744185,5441.802325581395,3996.60465116279,7440.10465116279,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,4058.515,2339.975,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,4058.515,2339.975
18,6307,441,12,462.5,17,1,0,1,1.176,8309.687,1.176,1.176,1,10510.723,6061.583,1.176,1.176,1,10510.723,4449.14,8286.153,0.3380281690140845,8937.68962585034,5154.40731292517,3783.28231292517,7046.048469387755,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,10510.723,6061.583,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,10510.723,6061.583
18,96038,441,12,462.5,17,1,0,1,0.31,2292.255,0.31,0.31,1,2899.134,1672.209,0.31,0.31,1,2899.134,1226.925,2285.6715,0.3380281690140845,9352.045161290323,5394.2225806451615,3957.822580645162,7373.133870967742,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,2899.134,1672.209,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,2899.134,1672.209
18,26094,441,12,462.5,17,1,0,1,0.28,2397.58,0.28,0.28,1,3032.344,1749.044,0.28,0.28,1,3032.344,1283.3,2390.694,0.3380281690140845,10829.8,6246.585714285714,4583.214285714285,8538.192857142856,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,3032.344,1749.044,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,3032.344,1749.044
18,77107,441,12,462.5,17,1,0,1,0.9525,1721.34,0.9525,0.9525,1,1124.0,3032.0,0.9525,0.9525,0,3032.0,-1908.0,2078.0,0.3380281690140845,1180.0524934383202,3183.202099737533,-2003.1496062992128,2181.6272965879266,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,1124.0,3032.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,1124.0,3032.0
18,76911,441,12,462.5,17,1,0,1,0.5713812121212121,2811.58,0.5713812121212121,0.5713812121212121,1,966.32,2354.12,0.5713812121212121,0.5713812121212121,0,2354.12,-1387.7999999999997,1660.22,0.3380281690140845,1691.2001646197043,4120.051464871407,-2428.851300251703,2905.6258147455555,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,966.32,2354.12,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,966.32,2354.12
18,68565,441,12,462.5,17,1,0,1,0.5713812121212121,1063.368,0.5713812121212121,0.5713812121212121,1,365.472,890.352,0.5713812121212121,0.5713812121212121,0,890.352,-524.88,627.912,0.3380281690140845,639.62901167718,1558.2451454688746,-918.6161337916947,1098.9370785730273,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,365.472,890.352,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,365.472,890.352
18,53079,441,12,462.5,17,1,0,1,1.47,1595.052,1.47,1.47,1,548.208,1335.528,1.47,1.47,0,1335.528,-787.32,941.8679999999999,0.3380281690140845,372.93061224489793,908.5224489795919,-535.591836734694,640.7265306122449,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,548.208,1335.528,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,548.208,1335.528
18,32986,441,12,462.5,17,1,0,1,0.2093,361.92,0.2093,0.2093,1,116.064,479.232,0.2093,0.2093,0,479.232,-363.168,297.648,0.3380281690140845,554.5341614906831,2289.6894409937886,-1735.1552795031055,1422.1118012422357,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,116.064,479.232,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,116.064,479.232
18,74812,441,12,462.5,17,1,0,1,0.28704,867.68,0.28704,0.28704,1,278.256,1148.928,0.28704,0.28704,0,1148.928,-870.6720000000001,713.5920000000001,0.3380281690140845,969.3979933110367,4002.675585284281,-3033.2775919732444,2486.0367892976587,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,278.256,1148.928,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,278.256,1148.928
18,96004,441,12,462.5,17,1,0,1,0.8502,1670.4,0.8502,0.8502,1,535.68,2211.84,0.8502,0.8502,0,2211.84,-1676.1600000000003,1373.76,0.3380281690140845,630.0635144671842,2601.5525758645026,-1971.4890613973184,1615.8080451658434,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,535.68,2211.84,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,535.68,2211.84
18,27410,441,12,462.5,17,1,0,1,0.4427,812.709,0.4427,0.4427,1,562.0,1516.0,0.4427,0.4427,0,1516.0,-954.0,1039.0,0.3380281690140845,1269.4827196747233,3424.4409306528123,-2154.958210978089,2346.9618251637676,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,562.0,1516.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,562.0,1516.0
18,45105,441,12,462.5,17,1,0,1,0.7618,1424.376,0.7618,0.7618,1,1124.0,3032.0,0.7618,0.7618,0,3032.0,-1908.0,2078.0,0.3380281690140845,1475.452874770281,3980.047256497768,-2504.5943817274874,2727.7500656340244,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,1124.0,3032.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,1124.0,3032.0
18,71419,441,12,462.5,17,1,0,1,0.5713812121212121,2943.355,0.5713812121212121,0.5713812121212121,1,3722.614,2147.189,0.5713812121212121,0.5713812121212121,1,3722.614,1575.4250000000002,2934.9015,0.3380281690140845,6515.114464789734,3757.892199550478,2757.2222652392556,5136.503332170106,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,3722.614,2147.189,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,3722.614,2147.189
18,67216,441,12,462.5,17,1,0,1,0.5713812121212121,2130.0,0.5713812121212121,0.5713812121212121,1,-1.0,-1.0,-1.0,-1.0,0,-1.0,0.0,-1.0,0.3380281690140845,-1.0,-1.0,0.0,-1.0,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,-1.0,-1.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,-1.0,-1.0
18,59124,441,12,462.5,17,1,0,1,0.5713812121212121,632.5,0.5713812121212121,0.48062080808080804,1,395.0,540.0,0.5713812121212121,0.5713812121212121,0,540.0,-145.0,467.5,0.3380281690140845,691.3072947106374,945.0783269461879,-253.77103223555048,818.1928108284126,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,395.0,540.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,395.0,540.0
18,91975,441,12,462.5,17,1,0,1,0.5713812121212121,517.5,0.5713812121212121,0.4684874747474747,1,395.0,540.0,0.5713812121212121,0.5713812121212121,0,540.0,-145.0,467.5,0.3380281690140845,691.3072947106374,945.0783269461879,-253.77103223555048,818.1928108284126,2180.8239436966705,2857.7943249592763,2888.6584079579734,4421.677799771456,395.0,540.0,2581.6406142002083,3184.174329253816,2760.6301220329447,2608.3111430255212,395.0,540.0
